24,-2
31,0
87,89
22,1
-13,-5
-3,-5
-14,-2
22,29
-3,-6
77,49
8,-1
2,2
-16,-3
-8,-4
-21,-7
62,31
-5,-1
16,12
11,18
-20,-10
4,11
144,159
-5,3
2,5
12,21
0,-4
-30,-23
-21,-1
-25,-3
-7,-2
-14,0
-18,0
-5,1
-6,0
16,27
-4,-3
-5,-3
-6,-5
7,-3
10,-7
0,9
-30,-8
-5,-3
64,62
-48,-13
1,15
-7,-3
-8,2
18,23
-6,4
-8,-3
-12,1
57,61
43,59
0,1
-6,-2
54,54
-5,0
86,97
119,116
9,-5
18,13
52,47
28,3
62,87
2,16
-6,-2
1,-4
-15,-4
-5,-1
-8,-10
6,-5
-14,-2
-11,-2
136,143
-2,0
25,17
-3,15
-14,-3
-10,-1
-8,-2
20,11
2,0
-11,-6
-15,-6
7,-3
-16,-2
-7,-4
-16,-6
-19,-9
-16,-1
10,-1
26,22
-1,-8
20,33
2,-1
-7,-5
-9,-3
28,6
22,29
-7,0
-5,-2
6,3
-1,9
-7,0
17,3
8,-1
-4,1
-10,0
-6,-5
22,58
-12,-4
-8,3
8,6
-3,-2
42,56
6,22
15,16
-18,-11
36,-8
-15,-6
33,21
-22,-5
-22,0
-15,2
-4,-1
-13,-5
5,-2
-27,-10
32,42
25,18
25,35
6,11
8,12
-14,0
-9,1
21,19
-2,-1
-26,-11
97,80
2,-8
91,75
-9,-4
-6,1
-28,-4
-11,-3
48,55
-2,-6
-9,-6
28,6
-19,-9
7,1
5,-1
10,4
4,0
-5,8
-25,-14
-3,-2
-21,0
-4,-10
17,-2
14,1
-5,-3
-2,-2
-7,-2
-9,0
10,-2
-19,-7
-8,-1
-8,-1
12,0
-2,-3
12,-5
31,36
13,30
32,47
-1,-2
-12,-4
19,13
-37,-4
-27,-3
13,6
-5,0
-10,7
-3,4
34,4
-15,-10
-11,-8
10,10
4,17
-13,-7
-2,-7
8,9
-7,-8
-1,-8
-20,5
4,18
1,-2
0,0
34,0
-18,1
-13,0
38,3
4,-4
6,-1
-8,-1
-21,-10
68,65
-15,-5
-15,-4
-1,-8
-13,-2
20,3
-4,-5
-12,-6
23,17
-2,-4
-22,-6
10,-5
4,-4
-29,-4
-1,1
6,0
-6,-4
-1,2
16,6
0,-5
6,0
-1,-5
4,0
-1,-3
16,10
-12,-8
-35,-5
2,-6
8,3
-25,-1
-5,-10
-2,-2
-1,-3
7,3
-21,-11
19,4
-2,0
31,33
2,1
19,7
-16,-3
-2,-3
124,138
11,12
0,0
-1,3
-1,-19
-34,-8
-3,-5
-7,0
17,-3
-9,-1
15,18
-10,2
-7,0
4,-2
27,9
1,-3
-1,6
8,15
-6,-1
14,11
-2,-4
-8,-1
-12,-5
-6,-1
136,128
4,-5
-6,-6
-4,1
-11,-4
-2,1
-5,-5
-5,-1
-6,-8
13,-9
3,-8
165,101
36,6
-5,1
-24,-10
6,18
-19,0
-6,-10
-9,0
-15,6
-1,-2
-16,-1
0,0
-8,-5
145,147
-7,-8
-7,-12
-10,0
6,1
-19,-9
-13,-3
11,0
-17,-5
-26,-5
1,-5
-4,0
5,-8
-7,-2
7,-2
-6,0
-19,-1
4,-3
3,0
-5,-2
30,33
-2,0
4,5
0,19
-5,-5
-2,-7
-19,-5
-16,-5
-12,-12
-13,-8
54,54
-14,-3
9,-6
6,3
-8,-1
-16,-9
22,16
39,2
-26,-4
74,63
-9,4
-1,12
-11,-7
-29,-6
-25,-11
1,-2
91,103
17,10
-7,-3
-26,1
57,78
-7,-3
-11,-2
-7,3
-2,0
-5,-10
-9,-4
-7,-10
-2,-4
23,25
18,6
15,-3
-6,-7
-17,-1
2,-7
-4,-4
-16,-4
-17,0
-6,2
-9,0
76,45
5,10
-39,-34
4,6
-6,-4
125,125
21,-8
9,14
35,52
2,11
-21,-9
151,107
-6,10
-8,-3
6,-6
57,6
-5,-4
9,1
33,44
24,8
1,17
-12,-7
-8,-1
-12,1
8,-2
7,-2
2,0
0,-9
26,14
-26,-3
21,25
-5,-3
-18,-10
-4,-1
14,1
-9,-6
30,29
-3,-5
16,17
-6,5
-13,-2
-13,-6
43,47
4,5
-1,0
6,-2
54,63
-8,0
-12,-5
25,25
0,-5
-10,-1
-4,-4
-13,-8
7,2
8,10
34,-2
104,79
-5,-6
15,15
13,-2
30,33
-23,-7
-23,-14
76,77
-19,-1
-8,-4
-3,-2
0,3
-16,6
34,35
-4,0
-2,1
2,-5
118,117
10,-4
-10,-3
-14,1
-14,-5
-13,-9
-1,-9
-16,-10
-3,-4
-9,-8
4,-1
-28,-9
-3,1
120,117
6,5
-4,0
-15,-1
-10,1
-3,3
-13,-7
-14,1
-23,-10
12,1
1,0
1,-1
-31,5
27,35
-10,-2
9,17
32,29
-3,-4
-2,-3
-29,-10
7,-7
-10,-6
-4,7
-19,-10
11,-2
7,-1
-10,1
16,-7
55,32
-5,-5
-12,-10
-8,-2
0,-3
93,68
-8,-12
214,228
-5,-4
7,0
-5,-3
-17,-1
0,-5
-15,-1
1,4
-2,5
-1,6
-26,-13
19,-1
-6,-3
2,-1
8,13
-7,6
29,3
46,14
42,44
-6,-2
-6,-7
-6,-7
-3,-2
9,-7
-24,13
-18,-7
3,-5
-7,-2
-14,-6
-18,-6
0,0
-9,7
11,-4
4,-1
27,-5
-13,-2
-11,-4
63,66
-3,-3
94,84
7,0
-1,-5
43,41
-9,-5
-1,-1
-22,-9
34,-4
4,-5
-15,-7
-18,-9
-10,-5
-8,-8
-15,-1
-2,-8
14,0
5,10
19,5
19,21
1,1
-6,-2
-3,0
-13,-10
88,80
6,14
123,88
-11,-9
14,25
-4,-2
54,56
11,26
15,-3
-20,-8
-11,-6
0,12
74,83
-4,-4
-10,-6
99,98
32,48
9,0
-10,-1
-7,0
-5,-1
-10,-4
-3,-9
-9,0
-21,-10
4,-4
0,-4
-19,-5
2,10
-8,-2
107,61
10,-2
16,-1
86,74
-11,-11
-9,-12
-7,-5
-6,-2
-3,7
-10,-3
148,157
-11,-8
-18,-15
-10,-2
2,2
28,-4
10,22
-18,-7
-3,-2
-8,-4
13,-1
-3,-3
-15,-4
11,1
3,-6
19,13
-2,-1
-26,-5
-7,-4
-8,1
-19,-6
29,-1
-6,-1
-26,-10
60,64
-4,4
20,0
-7,0
16,26
-8,-2
4,6
-14,-2
-12,-4
3,6
26,13
-21,4
-13,-3
24,-2
11,17
20,-1
1,26
-11,-10
-4,0
2,5
-14,-10
9,0
-34,-6
10,12
-8,2
-26,-5
-22,-6
-23,-3
-15,1
-24,-10
-22,-10
72,58
29,33
-11,-7
10,26
7,-5
-10,-10
-7,-5
8,-4
16,24
-7,0
-3,0
4,0
1,5
7,9
60,63
-5,-6
-2,6
1,-4
1,-2
-12,0
-5,5
18,-2
47,68
-29,-21
-28,-5
1,2
-9,-3
-11,-6
-14,-5
6,5
19,1
-12,-4
18,1
3,-5
-9,-2
28,11
-1,-3
-9,-5
7,6
-24,-13
-9,0
-1,-7
-18,-7
7,-1
-27,-15
-11,-2
13,18
0,0
-4,6
8,-5
23,9
-3,0
13,-6
-6,-10
0,-2
15,17
-9,-5
-15,-7
97,61
-11,6
37,28
-20,-6
30,12
2,0
6,0
-21,-4
11,12
-29,-7
12,-3
-21,-6
-2,-3
5,1
-22,8
-9,-4
-24,-11
27,33
9,25
6,14
-17,-8
-19,-4
3,10
-2,-5
-22,-10
-6,-6
60,60
0,2
23,21
1,-6
-4,-4
-3,13
17,33
2,-5
2,9
14,9
1,-7
-6,-1
-15,-3
-3,-4
-4,-4
34,17
2,23
-19,-2
-3,0
9,8
-14,-1
-8,-4
-5,-3
-6,0
-20,-8
-12,1
-19,-5
-7,-1
59,56
18,12
-10,-2
-35,-3
-19,-2
-15,-4
0,2
-1,-5
17,21
17,-2
-10,-4
-8,0
-21,-6
7,-2
-2,5
17,7
0,10
-2,-1
-20,-2
13,0
0,-4
-9,-3
-15,-5
-21,-3
-3,-11
-14,-7
12,-7
-1,1
19,45
-8,1
-7,-2
6,-3
3,0
18,7
-7,-9
-9,-5
12,17
14,13
52,58
-18,-2
9,19
-1,2
8,-5
49,55
5,8
-2,4
-9,-2
11,13
25,39
11,8
39,41
5,7
-11,-4
-14,-9
-8,-2
-13,-12
192,206
8,16
4,5
-14,5
5,-6
-1,-4
4,2
14,-3
255,268
16,-4
-8,-2
61,68
-5,-5
15,5
2,-3
-2,-2
-15,-4
16,5
28,30
-10,-3
74,62
16,9
43,36
-7,-5
-5,-7
46,29
2,2
11,22
14,31
9,-2
54,54
-7,-8
-21,-4
-20,-6
47,49
1,-4
45,8
-14,-1
-6,-2
60,58
-10,-10
20,28
18,7
115,76
-13,6
-2,2
-23,0
13,0
43,0
-3,1
12,25
51,53
-7,-1
-11,-6
71,77
-6,0
5,6
-9,-4
-24,4
-6,-3
-2,-3
-24,-4
38,33
-10,-5
42,2
-3,1
-9,-7
-29,-8
7,0
31,40
84,89
20,24
-22,-8
-19,-5
-2,-3
9,14
7,9
76,79
-18,-2
4,2
-5,-12
6,16
43,54
-26,-5
32,9
-5,-1
2,-3
-3,1
7,10
244,240
-9,1
1,-2
-2,5
-3,-9
-3,7
-15,-1
-4,0
24,21
-15,-3
58,66
4,0
-13,-2
-9,-4
6,22
2,6
13,12
32,28
-8,-4
41,51
0,3
-4,6
-1,-5
13,-4
4,-5
12,10
27,-1
64,5
0,-1
-2,2
5,2
7,5
-10,-14
-3,-4
39,15
64,56
7,9
7,33
7,7
-12,-7
0,-3
0,-2
-8,0
-6,-4
-13,-6
-13,-2
-20,-6
-8,-12
-8,-4
16,0
-13,8
-7,-2
-13,-6
54,37
6,-3
-3,3
-2,-5
-2,0
1,12
-16,-5
-42,-10
-5,-3
118,90
-16,-9
20,30
-4,-3
-20,-5
159,171
468,354
16,15
8,5
118,100
2,-6
-9,-5
-12,-9
-17,0
52,58
-6,-3
-6,0
15,-2
-12,-7
4,-3
0,8
199,212
-11,-3
-8,6
27,0
5,-3
-2,-5
20,0
-2,-4
-2,-3
-4,2
-2,15
19,24
-5,2
2,-3
-5,-6
50,54
-12,-2
22,10
-7,-2
-10,2
-17,-9
59,76
15,0
-18,-7
1,-2
-8,0
-8,11
-10,-4
-17,0
-2,0
-13,-5
29,-12
-4,2
-9,-4
15,3
6,-5
-9,-1
-5,0
-3,-4
-9,0
32,-1
-7,-4
-17,-2
-12,-7
8,-4
138,132
0,14
3,14
-4,1
-4,-3
9,-8
56,57
-15,-1
-7,-7
18,-9
-11,-6
-13,0
-9,1
106,124
105,103
-3,-3
15,13
-3,-2
-4,-4
2,-13
-9,-2
1,0
117,-2
-1,3
-13,2
-8,-3
104,100
3,3
99,128
12,12
28,17
11,-5
-10,-8
-15,-4
-3,0
9,-4
-7,-4
-1,-4
5,3
-6,3
-6,-2
-18,-8
-2,-7
1,0
-10,-7
0,0
0,-3
1,5
1,-9
-8,-2
15,-4
5,10
-8,1
10,-3
11,-7
-3,8
-7,7
49,49
69,85
-10,-1
142,32
-2,-3
0,-6
20,26
-2,-6
32,16
9,-5
15,1
-10,-7
-5,-1
0,1
-3,-3
-3,-6
-22,-12
-12,-5
-3,0
-15,-7
9,-5
-16,-15
-10,-8
-18,-3
-21,-8
-1,-2
-12,-10
-7,6
31,9
-24,-5
-19,-13
5,0
-3,3
-15,-3
-7,-8
22,6
-12,-5
11,7
7,11
2,4
-1,-3
-1,-10
-6,-6
10,0
-7,2
-30,-12
-6,-3
90,83
-14,4
25,30
-2,-3
16,-1
-3,-1
-5,-2
-18,-3
-6,-6
-12,1
94,84
6,7
2,4
108,120
1,-7
-11,-4
23,0
-9,1
-13,11
4,-1
12,4
7,-5
2,-6
-15,0
-5,-5
-6,-4
-14,-1
-3,-5
0,-2
-12,-5
13,23
6,-3
7,3
-11,-5
-16,-9
37,40
6,16
-8,-4
-6,2
23,26
-14,0
-1,-1
-12,-4
51,49
42,45
25,34
1,-10
20,0
25,15
-17,-3
2,-3
4,-2
-8,-3
3,0
48,-4
-17,-3
-8,-5
4,11
10,0
3,1
2,6
-25,-6
-14,-15
4,1
-4,-1
3,5
-10,-4
-16,-10
-7,-10
-17,-1
-5,8
-7,-6
5,-1
6,-4
30,36
29,15
-12,-5
40,30
-22,-14
5,5
-17,-3
2,-2
-17,-4
68,51
139,141
-27,-11
101,108
-11,-11
2,-6
100,74
-5,-5
44,49
-2,0
-7,0
121,132
-20,-3
-14,7
1,-5
-9,-7
-6,0
-10,0
75,81
10,-6
19,41
2,7
29,9
-14,-5
0,-3
13,1
-13,-7
27,35
-7,-7
28,-3
-17,-6
41,64
-10,-3
2,12
26,18
2,3
-2,-6
-17,-3
1,-3
9,6
-3,1
27,15
-15,-2
10,13
39,24
-21,-2
31,13
2,9
101,56
4,17
2,-1
34,33
49,68
-17,-6
12,27
-7,-2
1,6
4,12
-12,-2
-10,0
-11,-4
-12,3
-13,-6
1,-4
6,39
-1,-4
-21,-4
-10,-2
-12,-2
-7,-1
6,4
2,0
-4,3
0,0
-3,-6
-14,4
-6,7
10,5
-20,-3
-12,-5
-10,-10
-17,-9
2,18
-15,-6
-11,-2
26,29
1,8
38,32
14,16
-11,-1
28,25
23,0
15,5
8,9
0,0
8,-6
15,-3
4,7
12,2
-15,0
11,21
-9,1
-3,0
-19,-3
18,8
-23,-2
-5,0
216,173
170,180
-23,23
-13,-8
1,-4
-11,-7
-8,-3
12,21
-5,-3
-11,1
7,14
-1,-2
8,1
-22,-1
-9,-1
0,-7
-4,1
-26,-16
-14,-5
-6,-2
4,-2
-10,-4
-10,-8
-1,2
-25,-10
5,10
-3,-3
4,15
-1,5
49,53
-18,-10
-4,-5
-8,-6
17,32
-15,0
12,5
4,0
-6,2
-2,-14
-10,-10
-11,-7
78,86
-23,-7
90,95
1,-2
-11,-5
-12,-2
-16,-6
-22,-6
-5,-6
23,26
59,11
21,24
3,4
-10,-5
-28,-6
-11,-3
-26,-2
-5,-2
3,13
3,0
6,-4
-2,-3
-8,3
28,1
23,32
-10,-8
-18,-8
41,53
3,-5
-4,8
-2,-3
-12,-4
5,-2
-4,-1
-31,-6
0,4
70,31
-20,-4
9,-3
67,55
-24,-4
-6,-3
39,43
-5,3
-7,-2
-21,-2
-1,8
-17,-6
-21,-10
3,4
11,-6
-16,-4
1,2
-30,-2
22,36
12,4
28,-1
-9,-4
-17,-2
-15,-6
8,-1
8,20
9,1
-29,-11
50,53
-14,-4
4,0
21,31
-14,-10
-19,-2
22,15
3,13
-14,-6
32,-3
19,8
45,0
19,-9
-5,-2
1,7
-14,-3
0,-4
20,10
35,35
212,227
-3,-1
-12,-1
63,89
7,-1
19,11
-4,1
-1,0
-2,1
2,-8
-5,11
-14,0
-13,-3
27,30
28,12
27,23
-4,1
9,10
28,-4
13,-3
48,66
-20,-8
-13,-6
1,7
-11,-5
-11,-5
4,-2
35,11
-21,-1
42,55
4,5
-5,0
-1,6
-20,-5
9,-6
-8,0
29,14
87,52
25,0
-23,-5
-17,-2
-13,5
21,8
13,18
5,2
-9,-4
-11,-5
0,2
1,-1
-18,-6
-8,4
7,-3
-12,-1
-6,-5
-8,4
8,0
-21,-10
-8,-2
-14,-3
-16,-8
-17,-5
-9,-1
5,-8
10,-1
119,127
-7,-7
53,46
10,52
5,7
0,-3
4,7
11,-1
-4,-5
-18,-1
-8,-8
-12,-5
32,-1
-5,4
20,32
-3,5
-3,-5
-18,-6
-19,-5
63,79
5,15
-19,-5
-6,-4
8,-4
16,-1
-8,-5
3,-4
-11,-5
30,31
-14,-4
31,22
-3,-2
-23,-10
-12,-5
-1,-1
4,0
9,11
-11,-7
-8,12
1,-3
86,-2
101,101
-10,-5
82,81
2,12
-2,-10
210,195
3,5
41,41
1,-8
-10,-5
15,-2
44,44
-6,-7
7,13
-22,-3
-7,0
14,-2
-5,2
32,33
-13,1
-31,-11
5,-6
-4,-9
0,-1
-4,-2
-14,-3
0,1
-20,-4
-7,-5
-17,8
1,0
-4,-5
32,24
-5,-1
55,37
-7,-2
-6,-1
1,0
-40,-3
-12,-10
68,59
-1,-4
-11,-4
-18,-1
-10,-12
10,17
-19,-3
-6,-4
33,35
-2,-4
37,-1
-23,-19
-4,-2
-16,-3
-10,3
-4,-2
-13,-4
40,20
-15,0
53,50
-2,0
13,-3
10,10
-15,-2
-17,-6
81,87
2,-1
-19,-1
-6,0
-5,-4
2,7
-17,3
14,2
-3,-1
-8,0
-6,-2
-10,-5
-26,-8
18,0
-12,-5
-17,0
5,-3
14,22
15,-3
4,-1
-9,-2
37,29
-3,-6
1,3
-21,-4
86,46
-25,-10
24,11
11,-7
12,9
19,-3
-4,3
-7,-3
-6,-4
3,0
53,55
-4,-4
23,20
-4,1
-12,-4
-19,-10
10,13
-18,-5
13,-1
6,12
-23,-10
-34,-10
30,60
88,89
-8,-3
-2,-1
0,-5
34,46
-6,-1
-45,-9
29,24
-23,-5
96,81
-9,-3
5,-6
356,338
-11,-3
-16,-5
-10,-8
19,14
14,-6
-3,0
-17,0
11,-5
-3,-5
-6,2
21,-4
-1,1
11,5
0,-1
-9,4
45,61
-2,-1
-5,-2
0,0
65,55
12,1
1,9
41,8
-16,-3
9,6
-14,0
-13,-10
-19,-4
14,-2
-14,-2
6,8
1,2
-19,-3
32,39
-22,-7
2,1
-16,-6
-11,-7
-12,-5
-7,-7
-15,6
2,-4
-12,-2
285,296
-12,-7
184,127
0,-2
-22,-6
-3,-7
-13,-10
-12,11
28,-2
105,117
-1,28
-8,-2
-10,2
21,-4
13,3
-5,-4
15,17
-1,1
-23,-10
22,2
2,-4
-13,-3
-22,-12
-6,0
-6,5
35,4
32,8
-2,4
-4,1
-1,4
4,-3
-12,-8
5,-3
-9,-7
3,-2
-20,-3
0,0
10,34
0,1
-11,-5
-14,-4
-19,-3
28,34
61,-5
9,6
8,8
-11,-3
12,1
-4,-5
-33,-4
1,-3
9,-2
0,0
1,1
-32,-5
91,100
25,18
-9,-5
35,20
1,-6
14,23
20,27
-14,-2
1,-2
-25,8
-15,-16
-11,-5
20,21
-2,0
14,10
77,54
11,-1
29,23
27,19
-8,-2
52,-1
-21,-7
12,23
-18,5
-3,5
-1,-5
17,20
100,63
7,-3
-10,-1
-19,-2
14,10
-6,-7
52,53
2,7
-10,-1
14,-2
-13,2
-23,-3
27,45
19,35
44,34
-7,-5
0,-2
-2,-1
-7,-3
22,27
-9,-4
-12,0
-3,-2
-14,-4
60,28
-4,-6
-13,-6
6,-8
19,9
0,-7
-6,2
12,18
-8,-4
-4,-4
-9,-1
-7,0
-17,-5
-13,-9
-22,0
-5,-6
-2,0
-10,-1
11,11
-16,0
-7,19
2,1
8,-6
-4,3
-11,-2
-4,-1
12,13
-6,-1
29,33
14,2
7,-7
53,59
7,1
7,-1
-7,2
-22,-15
-28,-1
20,1
-2,-5
-11,-2
31,0
19,5
-5,5
-15,-8
10,-5
-2,-3
0,1
-12,-5
3,8
-7,-4
3,-6
14,-2
-7,2
-6,7
-8,-6
1,-5
-7,-2
1,3
150,165
-16,-5
21,9
8,-3
3,-3
-10,-4
33,14
-19,-5
11,0
100,105
31,15
-14,2
5,-6
6,-4
-20,-2
74,81
47,58
-9,-3
-8,-4
-4,-6
9,-5
-17,-8
-14,-10
23,19
2,-4
-10,-5
-1,8
66,66
-33,-12
-12,-2
23,25
-24,-2
-4,0
5,-6
-3,-9
12,8
7,-3
5,11
-5,-2
5,-10
-1,-2
2,8
-12,-3
5,-4
-16,-7
-21,-10
4,-7
3,0
-8,-7
-3,-3
-8,-3
-20,-7
2,0
3,12
-22,-4
-19,-1
-10,0
7,2
1,11
-31,-5
-8,-2
165,193
10,1
0,0
-2,11
-15,-1
-5,-8
174,163
-10,-1
11,-2
-2,0
-13,16
36,46
-18,-3
-23,2
-26,-1
-2,2
-18,-1
-26,0
-4,-3
4,-6
-11,-4
-3,-4
-10,-6
-15,0
-16,-6
-7,0
-1,22
-3,6
0,-1
46,1
1,-4
18,23
-1,-1
2,9
-4,-5
130,133
9,-3
-17,0
57,70
-4,-2
-4,4
-17,-7
-3,0
-4,-3
-13,-2
-12,-4
4,6
9,6
-20,-8
4,15
-14,-5
0,1
-8,-5
-10,-2
-1,1
15,13
-11,-5
-20,0
3,-6
116,115
3,-5
44,70
-13,-6
-7,-7
-8,-4
-4,-3
15,18
-16,-1
4,1
3,-8
-6,3
-24,-5
21,32
83,98
2,0
-17,-2
0,-1
-5,-2
-22,1
-31,-10
-1,-1
-22,-14
2,-2
-19,-5
-7,-5
-22,-10
68,80
1,-2
6,-1
-3,-2
13,-5
119,103
30,23
-20,-8
12,6
8,3
6,-3
1,3
3,7
-6,-2
-2,-3
9,10
29,37
5,-3
13,-1
1,2
-23,-13
5,4
-10,-6
89,8
16,-1
-12,0
39,20
21,20
-26,-5
-7,3
9,24
-4,-2
25,-1
6,-7
66,42
0,0
10,22
55,60
-29,-8
-7,-4
-18,-6
-10,-5
-11,-7
-7,-1
47,4
-8,3
195,125
-3,-3
-2,-8
-1,-1
-20,-4
-10,-3
-18,-5
-28,-10
10,1
3,0
6,1
21,-2
3,10
9,11
137,130
-12,-6
5,0
-6,-1
-13,-4
152,159
99,4
-3,-1
-23,-10
-2,11
-13,-9
16,-1
-7,-3
29,14
310,307
18,22
-8,0
1,0
18,24
-5,0
26,23
-7,2
-4,0
8,16
140,131
-12,0
-6,1
1,-4
0,-5
-12,-2
32,22
-6,-10
-12,0
102,117
-11,-3
-8,-1
-3,0
1,-7
9,12
-18,-6
-1,0
-2,-5
13,15
-22,5
34,20
2,-4
-8,0
-34,-1
42,17
11,10
110,114
37,7
-17,-3
2,14
-1,-3
1,-1
-8,-4
39,12
3,0
2,2
4,7
-2,10
-6,-6
15,26
8,11
-14,-2
71,74
-3,-3
-17,-7
7,12
21,20
64,4
-7,1
-6,-3
111,0
-9,-4
22,8
14,1
19,-6
-17,-5
-12,0
9,2
-7,-4
-5,-10
10,18
5,-1
-1,-5
8,7
17,1
36,28
8,1
-26,-6
-17,-1
109,109
-14,-5
4,-2
1,-1
-23,-4
-2,-6
-7,-4
-10,-8
-23,-2
63,60
51,51
-15,0
-16,-7
-29,-12
20,0
-1,-2
28,25
41,-1
74,65
-21,-11
6,-7
15,10
-13,-10
9,13
18,27
15,-2
-10,-6
42,42
17,22
12,32
10,-6
12,-6
-9,-2
-8,-5
0,0
14,3
3,-10
-9,-3
-20,-7
231,180
-9,0
50,25
-6,1
11,8
-8,-5
161,163
18,10
-13,-6
-18,-5
-12,-4
56,59
83,7
-8,-10
88,79
5,8
-11,-6
131,102
-21,-10
-3,-7
7,2
53,25
-12,-6
8,11
5,15
-12,0
46,46
199,202
0,-3
7,0
-6,-3
-15,-10
23,32
-10,-6
296,204
-4,-5
-1,-6
-9,9
13,24
-5,-4
6,10
-13,-1
43,48
83,94
37,47
0,-2
-2,5
-1,10
-4,-14
-4,-1
35,42
-14,-6
-9,-2
22,0
-5,6
-25,-3
-3,-4
63,71
-11,-6
165,158
24,30
-5,-5
-5,-2
-19,-2
-9,-3
-10,-2
-3,1
-10,-7
-16,-2
1,0
-5,-8
62,33
1,1
-12,5
72,71
-6,-4
-6,-8
21,15
56,49
-20,-11
-10,-5
-15,-2
0,0
-9,6
-6,-1
8,6
3,1
4,2
-16,-4
-16,-1
4,-3
-8,-2
-2,-4
-5,0
-13,-8
12,8
-13,0
6,10
-3,-6
31,-7
15,4
1,-1
-21,-10
-15,-1
40,57
-17,-6
29,-4
7,1
-18,-6
-23,0
25,18
5,-5
-1,-1
-16,-1
19,-1
78,79
1,-2
12,4
-4,0
-12,-4
24,34
2,-3
-12,-8
-2,6
-8,2
-3,6
26,40
-20,-3
-3,-2
-19,-10
-10,0
-12,-4
14,-3
-5,-1
-8,9
-2,-3
-20,-3
-15,-10
-15,1
24,19
-15,-2
-8,-10
59,54
-8,-4
-12,-5
14,5
-7,-6
64,40
-3,-2
-3,1
40,32
-14,-1
40,46
-5,-5
-3,3
3,-3
38,21
7,7
-13,-4
-10,-10
24,50
-27,-9
31,15
19,33
61,61
-22,-8
-11,-2
-3,-1
-4,-4
25,27
-13,-4
13,-9
-12,-6
0,2
6,-4
4,9
72,56
105,107
5,4
0,-4
3,10
-11,9
4,13
143,168
93,62
-3,1
15,16
-2,-2
15,1
-3,-1
10,10
-6,3
-8,-4
-10,-3
-18,-3
-9,0
-3,-6
-4,-2
-4,-3
-1,9
8,1
-17,-5
120,112
11,-1
86,14
-9,-1
-22,0
-10,-7
4,6
2,8
3,-10
-3,2
16,20
-7,-2
-5,0
28,10
-3,7
-14,-4
-6,-1
4,12
6,-10
164,131
-2,1
72,86
-6,-5
-3,-5
-7,0
16,16
-2,-8
113,116
10,-3
-9,-7
-5,-1
77,40
-23,-6
17,17
